skin_type,ingredients,count,share
Dry,Benzyl Alcohol,56,0.0019111323459149545
Dry,Citral,56,0.0019111323459149545
Dry,Tetrahexyldecyl Ascorbate,55,0.0018770049825950447
Dry,Butyrospermum Parkii (Shea) Butter,55,0.0018770049825950447
Dry,Phenoxyethanol.,55,0.0018770049825950447
Dry,Sucrose,54,0.0018428776192751348
Dry,Algae Extract,54,0.0018428776192751348
Dry,Fragrance.,53,0.001808750255955225
Dry,Polysorbate 80,53,0.001808750255955225
Dry,Behenyl Alcohol,53,0.001808750255955225
Dry,Palmitoyl Tetrapeptide-7,52,0.001774622892635315
Dry,Leuconostoc/Radish Root Ferment Filtrate,52,0.001774622892635315
Dry,Isohexadecane,52,0.001774622892635315
Dry,C12-15 Alkyl Benzoate,51,0.0017404955293154052
Dry,Cucumis Sativus (Cucumber) Fruit Extract,50,0.0017063681659954951
Dry,Polysilicone-11,50,0.0017063681659954951
Dry,Salicylic Acid,50,0.0017063681659954951
Dry,Ascorbic Acid,49,0.0016722408026755853
Dry,Peg-100 Stearate,49,0.0016722408026755853
Dry,Hydroxyethylcellulose,48,0.0016381134393556754
Dry,Cholesterol,47,0.0016039860760357655
Dry,PEG-100 Stearate,47,0.0016039860760357655
Dry,Dimethicone/Vinyl Dimethicone Crosspolymer,47,0.0016039860760357655
Dry,Sorbitol,47,0.0016039860760357655
Dry,Ascorbyl Glucoside,44,0.0015016039860760357
Dry,Ceteareth-20,43,0.0014674766227561259
Dry,Titanium Dioxide,43,0.0014674766227561259
Dry,Sodium PCA,43,0.0014674766227561259
Dry,BHT,43,0.0014674766227561259
Dry,Triethoxycaprylylsilane,42,0.001433349259436216
Dry,Ascorbyl Palmitate,41,0.0013992218961163061
Dry,Simmondsia Chinensis (Jojoba) Seed Oil,40,0.001365094532796396
Dry,Retinyl Palmitate,40,0.001365094532796396
Dry,Curcuma Longa (Turmeric) Root Extract,39,0.0013309671694764862
Dry,Hydroxyacetophenone,39,0.0013309671694764862
Dry,Rosmarinus Officinalis (Rosemary) Leaf Extract,39,0.0013309671694764862
Dry,Urea,39,0.0013309671694764862
Dry,Titanium Dioxide (Ci 77891),39,0.0013309671694764862
Dry,Methylparaben,38,0.0012968398061565763
Dry,Zinc Gluconate,38,0.0012968398061565763
Dry,Sorbitan Isostearate,38,0.0012968398061565763
Dry,Aloe Barbadensis Leaf Extract,38,0.0012968398061565763
Dry,Aluminum Hydroxide,38,0.0012968398061565763
Dry,Bisabolol,37,0.0012627124428366665
Dry,Pyrus Malus (Apple) Fruit Extract,37,0.0012627124428366665
Dry,Lavandula Angustifolia (Lavender) Oil,37,0.0012627124428366665
Dry,Isododecane,37,0.0012627124428366665
Dry,Dicaprylyl Carbonate,37,0.0012627124428366665
Dry,Retinol,37,0.0012627124428366665
Dry,Dimethiconol,37,0.0012627124428366665
Dry,Saccharide Isomerate,36,0.0012285850795167566
Dry,Glycereth-26,35,0.0011944577161968467
Dry,Acetyl Hexapeptide-8,35,0.0011944577161968467
Dry,Scutellaria Baicalensis Root Extract,34,0.0011603303528769367
Dry,Phenyl Trimethicone,34,0.0011603303528769367
Dry,Steareth-20,34,0.0011603303528769367
Dry,Palmitic Acid,34,0.0011603303528769367
Dry,Phospholipids,33,0.0011262029895570268
Dry,Acetyl Glucosamine,33,0.0011262029895570268
Dry,Stearyl Alcohol,33,0.0011262029895570268
Dry,Hexyl Cinnamal,33,0.0011262029895570268
Dry,Parfum/Fragrance,33,0.0011262029895570268
Dry,Hydrolyzed Hyaluronic Acid,33,0.0011262029895570268
Dry,Magnesium Aluminum Silicate,32,0.001092075626237117
Dry,Sorbic Acid,32,0.001092075626237117
Dry,Ammonium Acryloyldimethyltaurate/Vp Copolymer,31,0.001057948262917207
Dry,Cetearyl Glucoside,31,0.001057948262917207
Dry,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,31,0.001057948262917207
Dry,Sodium Phytate,31,0.001057948262917207
Dry,Hyaluronic Acid,31,0.001057948262917207
Dry,Sodium Pca,31,0.001057948262917207
Dry,Ethylhexyl Palmitate,30,0.0010238208995972972
Dry,Titanium Dioxide (CI 77891),30,0.0010238208995972972
Dry,Ammonium Acryloyldimethyltaurate/VP Copolymer,30,0.0010238208995972972
Dry,Palmitoyl Tripeptide-1,30,0.0010238208995972972
Dry,Jojoba Esters,30,0.0010238208995972972
Dry,Linoleic Acid,30,0.0010238208995972972
Dry,Polyhydroxystearic Acid,30,0.0010238208995972972
Dry,Hydrogenated Polyisobutene,30,0.0010238208995972972
Dry,Methyl Gluceth-20,29,0.0009896935362773871
Dry,Triethanolamine,29,0.0009896935362773871
Dry,PEG-40 Hydrogenated Castor Oil,29,0.0009896935362773871
Dry,Sodium Metabisulfite,29,0.0009896935362773871
Dry,Lactobacillus Ferment,29,0.0009896935362773871
Dry,Isononyl Isononanoate,29,0.0009896935362773871
Dry,Benzyl Benzoate,29,0.0009896935362773871
Dry,Calcium Gluconate,28,0.0009555661729574773
Dry,Sorbitan Olivate,28,0.0009555661729574773
Dry,Copper Gluconate,28,0.0009555661729574773
Dry,Butylphenyl Methylpropional,28,0.0009555661729574773
Dry,Hydrogenated Polydecene,28,0.0009555661729574773
Dry,Olea Europaea (Olive) Fruit Oil,28,0.0009555661729574773
Dry,Citrus Aurantium Dulcis (Orange) Peel Oil,28,0.0009555661729574773
Dry,Parfum (Fragrance),27,0.0009214388096375674
Dry,Avena Sativa (Oat) Kernel Extract,27,0.0009214388096375674
Dry,Limnanthes Alba (Meadowfoam) Seed Oil,27,0.0009214388096375674
Dry,Peg-8,27,0.0009214388096375674
Dry,Cetearyl Olivate,27,0.0009214388096375674
Dry,Dimethicone Crosspolymer,27,0.0009214388096375674
Dry,PEG-60 Hydrogenated Castor Oil,27,0.0009214388096375674
Dry,Sodium Polyacrylate,27,0.0009214388096375674
Dry,Trisodium Ethylenediamine Disuccinate,27,0.0009214388096375674
Dry,C13-14 Isoparaffin,26,0.0008873114463176575
Dry,Polyacrylamide,26,0.0008873114463176575
Dry,Glyceryl Caprylate,26,0.0008873114463176575
Dry,Cocamidopropyl Betaine,26,0.0008873114463176575
Dry,Inositol,26,0.0008873114463176575
Dry,Polymethyl Methacrylate,26,0.0008873114463176575
Dry,Xylitol,26,0.0008873114463176575
Dry,Alpha-Isomethyl Ionone,25,0.0008531840829977476
Dry,Corallina Officinalis Extract,25,0.0008531840829977476
Dry,Sodium Lactate,25,0.0008531840829977476
Dry,Algin,25,0.0008531840829977476
Dry,Acrylates Copolymer,25,0.0008531840829977476
Dry,Laureth-7,25,0.0008531840829977476
Dry,Chondrus Crispus Extract,25,0.0008531840829977476
Dry,Disteardimonium Hectorite,25,0.0008531840829977476
Dry,Iron Oxides (Ci 77491),25,0.0008531840829977476
Dry,Trisodium Edta,25,0.0008531840829977476
Dry,Magnesium Sulfate,25,0.0008531840829977476
Dry,Linalool.,24,0.0008190567196778377
Dry,Sodium Hyaluronate Crosspolymer,24,0.0008190567196778377
Dry,Citrus Aurantium Dulcis (Orange) Fruit Extract,24,0.0008190567196778377
Dry,Aminomethyl Propanol,24,0.0008190567196778377
Dry,Sclerotium Gum,24,0.0008190567196778377
Dry,Fragrance (Parfum),24,0.0008190567196778377
Dry,Beta-Glucan,24,0.0008190567196778377
Dry,Peg-10 Dimethicone,24,0.0008190567196778377
Dry,Sclerocarya Birrea Seed Oil,24,0.0008190567196778377
Dry,Butyloctyl Salicylate,24,0.0008190567196778377
Dry,Cetyl Ethylhexanoate,23,0.0007849293563579278
Dry,Tocopherol.,23,0.0007849293563579278
Dry,Synthetic Fluorphlogopite,23,0.0007849293563579278
Dry,Methylpropanediol,23,0.0007849293563579278
Dry,Helianthus Annuus (Sunflower) Seedcake,23,0.0007849293563579278
Dry,Centella Asiatica Extract,23,0.0007849293563579278
Dry,Octyldodecanol,23,0.0007849293563579278
Dry,Bentonite,23,0.0007849293563579278
Dry,Melia Azadirachta Leaf Extract,23,0.0007849293563579278
Dry,Dextrin,23,0.0007849293563579278
Dry,Glycine Soja (Soybean) Oil,23,0.0007849293563579278
Dry,Eucalyptus Globulus Leaf Oil,22,0.0007508019930380179
Dry,Sodium Dehydroacetate,22,0.0007508019930380179
Dry,Pentaerythrityl Tetraethylhexanoate,22,0.0007508019930380179
Dry,Salix Alba (Willow) Bark Extract,22,0.0007508019930380179
Dry,Plankton Extract,22,0.0007508019930380179
Dry,Melia Azadirachta Flower Extract,22,0.0007508019930380179
Dry,Palmitoyl Oligopeptide,22,0.0007508019930380179
Dry,Panax Ginseng Root Extract,22,0.0007508019930380179
Dry,Phytosphingosine,22,0.0007508019930380179
Dry,Laminaria Saccharina Extract,22,0.0007508019930380179
Dry,Triethylhexanoin,22,0.0007508019930380179
Dry,Glycerin*,21,0.000716674629718108
Dry,Isostearic Acid,21,0.000716674629718108
Dry,Glucose,21,0.000716674629718108
Dry,Glycine,21,0.000716674629718108
Dry,Citrus Limon (Lemon) Fruit Extract,21,0.000716674629718108
Dry,Talc,21,0.000716674629718108
Dry,Bis-Peg-18 Methyl Ether Dimethyl Silane,21,0.000716674629718108
Dry,N-Hydroxysuccinimide,21,0.000716674629718108
Dry,Chamomilla Recutita (Matricaria) Flower Extract,21,0.000716674629718108
Dry,Petrolatum,21,0.000716674629718108
Dry,Caprylhydroxamic Acid,21,0.000716674629718108
Dry,Citrus Grandis (Grapefruit) Peel Oil,21,0.000716674629718108
Dry,Polyethylene,21,0.000716674629718108
Dry,Laminaria Digitata Extract,21,0.000716674629718108
Dry,Polyacrylate Crosspolymer-6,21,0.000716674629718108
Dry,Nylon-12,21,0.000716674629718108
Dry,Saccharum Officinarum (Sugar Cane) Extract,20,0.000682547266398198
Dry,Vitis Vinifera (Grape) Seed Oil,20,0.000682547266398198
Dry,Hydroxycitronellal,20,0.000682547266398198
Dry,Montmorillonite,20,0.000682547266398198
Dry,Rosmarinus Officinalis (Rosemary) Leaf Oil,20,0.000682547266398198
Dry,Hydrolyzed Collagen,20,0.000682547266398198
Dry,Pelargonium Graveolens Flower Oil,20,0.000682547266398198
Dry,Coumarin,20,0.000682547266398198
Dry,Hordeum Vulgare (Barley) Extract/Extrait D'Orge,20,0.000682547266398198
Dry,Glyceryl Polymethacrylate,20,0.000682547266398198
Dry,Ocimum Sanctum Leaf Extract,20,0.000682547266398198
Dry,Sorbitan Oleate,20,0.000682547266398198
Dry,Chrysin,20,0.000682547266398198
Dry,Coco-Caprylate/Caprate,20,0.000682547266398198
Dry,Alumina,20,0.000682547266398198
Dry,Steareth-21,20,0.000682547266398198
Dry,Ubiquinone,20,0.000682547266398198
Dry,Decyl Glucoside,20,0.000682547266398198
Dry,Sodium Ascorbyl Phosphate,19,0.0006484199030782882
Dry,Benzyl Salicylate,19,0.0006484199030782882
Dry,Magnesium Gluconate,19,0.0006484199030782882
Dry,Tetrasodium EDTA,19,0.0006484199030782882
Dry,Tin Oxide,19,0.0006484199030782882
Dry,Ceramide NP,19,0.0006484199030782882
Dry,Polyisobutene,19,0.0006484199030782882
Dry,Methyl Methacrylate Crosspolymer,19,0.0006484199030782882
Dry,Peg-60 Hydrogenated Castor Oil,19,0.0006484199030782882
Dry,Potassium Cetyl Phosphate,19,0.0006484199030782882
Dry,Cocos Nucifera (Coconut) Oil,19,0.0006484199030782882
Dry,Yeast Extract/Faex/Extrait De Levure,19,0.0006484199030782882
Dry,Persea Gratissima (Avocado) Oil,18,0.0006142925397583783
Dry,Yellow 5 (Ci 19140),18,0.0006142925397583783
Dry,Benzoic Acid,18,0.0006142925397583783
Dry,Coffea Arabica (Coffee) Seed Extract,18,0.0006142925397583783
Dry,Biotin,18,0.0006142925397583783
Dry,Hydroxyethyl Urea,18,0.0006142925397583783
Dry,Glyceryl Stearate Se,18,0.0006142925397583783
Dry,Colloidal Oatmeal,18,0.0006142925397583783
Dry,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,18,0.0006142925397583783
Dry,Chrysanthemum Parthenium (Feverfew) Extract,18,0.0006142925397583783
Dry,Polyquaternium-51,18,0.0006142925397583783
Dry,Zingiber Officinale (Ginger) Root Extract,18,0.0006142925397583783
Dry,Chlorella Vulgaris Extract,18,0.0006142925397583783
Dry,Cellulose Gum,18,0.0006142925397583783
Dry,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,17,0.0005801651764384683
Dry,Acer Saccharum (Sugar Maple) Extract,17,0.0005801651764384683
Dry,Isopropyl Palmitate,17,0.0005801651764384683
Dry,Arnica Montana Flower Extract,17,0.0005801651764384683
Dry,Glycine Soja (Soybean) Seed Extract,17,0.0005801651764384683
Dry,Polyvinyl Alcohol,17,0.0005801651764384683
Dry,Propylene Carbonate,17,0.0005801651764384683
Dry,Serine,17,0.0005801651764384683
Dry,Pullulan,17,0.0005801651764384683
Dry,Silica Dimethyl Silylate,17,0.0005801651764384683
Dry,Ethylhexylglycerin.,17,0.0005801651764384683
Dry,Niacin,17,0.0005801651764384683
Dry,Ci 77492,17,0.0005801651764384683
Dry,Hydrolyzed Wheat Protein,17,0.0005801651764384683
Dry,Magnesium Ascorbyl Phosphate,17,0.0005801651764384683
Dry,PVP,16,0.0005460378131185585
Dry,Citrus Limon (Lemon) Peel Oil,16,0.0005460378131185585
Dry,Magnesium Aspartate,16,0.0005460378131185585
Dry,Triticum Vulgare (Wheat) Germ Extract,16,0.0005460378131185585
Dry,Sodium Cocoyl Isethionate,16,0.0005460378131185585
Dry,Ascorbyl Tetraisopalmitate,16,0.0005460378131185585
Dry,Palmitoyl Hexapeptide-12,16,0.0005460378131185585
Dry,Dimethyl Isosorbide,16,0.0005460378131185585
Dry,Limonene.,16,0.0005460378131185585
Dry,Ferulic Acid,16,0.0005460378131185585
Dry,Dehydroacetic Acid,16,0.0005460378131185585
Dry,Sesamum Indicum (Sesame) Seed Oil,16,0.0005460378131185585
Dry,Eugenol,16,0.0005460378131185585
Dry,Sodium Methyl Cocoyl Taurate,16,0.0005460378131185585
Dry,Methyl Trimethicone,16,0.0005460378131185585
Dry,Taurine,16,0.0005460378131185585
Dry,Charcoal Powder,16,0.0005460378131185585
Dry,Mannitol,15,0.0005119104497986486
Dry,Iron Oxides (Ci 77491,15,0.0005119104497986486
Dry,Iron Oxides (Ci 77492),15,0.0005119104497986486
Dry,Boron Nitride,15,0.0005119104497986486
Dry,Biosaccharide Gum-1,15,0.0005119104497986486
Dry,Polyacrylate-13,15,0.0005119104497986486
Dry,Vitis Vinifera (Grape) Fruit Extract,15,0.0005119104497986486
Dry,Hypnea Musciformis (Algae) Extract,15,0.0005119104497986486
Dry,Yeast Amino Acids,15,0.0005119104497986486
Dry,Ethoxydiglycol,15,0.0005119104497986486
Dry,Camellia Sinensis (Green Tea) Leaf Extract,15,0.0005119104497986486
Dry,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,15,0.0005119104497986486
Dry,Rosa Canina Fruit Oil,15,0.0005119104497986486
Dry,Coccinia Indica Fruit Extract,15,0.0005119104497986486
Dry,Hydrogenated Vegetable Oil,15,0.0005119104497986486
Dry,Sodium Gluconate,14,0.00047778308647873863
Dry,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,14,0.00047778308647873863
Dry,Trisodium EDTA,14,0.00047778308647873863
Dry,Chenopodium Quinoa Seed Extract,14,0.00047778308647873863
Dry,Citric Acid.,14,0.00047778308647873863
Dry,Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone,14,0.00047778308647873863
Dry,Butyrospermum Parkii (Shea Butter),14,0.00047778308647873863
Dry,Hydrolyzed Soy Protein,14,0.00047778308647873863
Dry,Algae (Seaweed) Extract,14,0.00047778308647873863
Dry,Calcium Chloride,14,0.00047778308647873863
Dry,Peg-40 Hydrogenated Castor Oil,14,0.00047778308647873863
Dry,Tocopherol*,14,0.00047778308647873863
Dry,Hamamelis Virginiana (Witch Hazel) Water,14,0.00047778308647873863
Dry,Citrus Limon (Lemon) Peel Oil*,14,0.00047778308647873863
Dry,Lauryl Glucoside,14,0.00047778308647873863
Dry,Lonicera Caprifolium (Honeysuckle) Flower Extract,14,0.00047778308647873863
Dry,Rosa Damascena Flower Oil,14,0.00047778308647873863
Dry,Methicone,14,0.00047778308647873863
Dry,Sodium Metaphosphate,14,0.00047778308647873863
Dry,Helianthus Annuus (Sunflower) Seed Oil*,14,0.00047778308647873863
Dry,Melaleuca Alternifolia (Tea Tree) Leaf Oil,14,0.00047778308647873863
Dry,Prunus Amygdalus Dulcis (Sweet Almond) Oil,14,0.00047778308647873863
Dry,Elaeis Guineensis (Palm) Oil,14,0.00047778308647873863
Dry,Gluconolactone,14,0.00047778308647873863
Dry,Xanthan Gum.,14,0.00047778308647873863
Dry,Neopentyl Glycol Diheptanoate,14,0.00047778308647873863
Dry,Carthamus Tinctorius (Safflower) Seed Oil,13,0.00044365572315882877
Dry,Hydrolyzed Algin,13,0.00044365572315882877
Dry,Medicago Sativa (Alfalfa) Seed Powder,13,0.00044365572315882877
Dry,Epilobium Angustifolium Flower/Leaf/Stem Extract,13,0.00044365572315882877
Dry,Potassium Sorbate.,13,0.00044365572315882877
Dry,Eucalyptus Globulus (Eucalyptus) Leaf Oil,13,0.00044365572315882877
Dry,Zinc Oxide,13,0.00044365572315882877
Dry,Phytic Acid,13,0.00044365572315882877
Dry,Tocopheryl Succinate,13,0.00044365572315882877
Dry,Isopropyl Isostearate,13,0.00044365572315882877
Dry,Oryza Sativa (Rice) Bran Extract,13,0.00044365572315882877
Dry,Myristic Acid,13,0.00044365572315882877
Dry,Cetyl Peg/Ppg-10/1 Dimethicone,13,0.00044365572315882877
Dry,Cetyl Palmitate,13,0.00044365572315882877
Dry,Achillea Millefolium Extract,13,0.00044365572315882877
Dry,3-O-Ethyl Ascorbic Acid,13,0.00044365572315882877
Dry,Bifida Ferment Lysate,13,0.00044365572315882877
Dry,Myristyl Myristate,13,0.00044365572315882877
Dry,Salicornia Herbacea Extract,13,0.00044365572315882877
Dry,Citrus Aurantium Dulcis (Orange) Peel Oil*,13,0.00044365572315882877
Dry,Steareth-2,13,0.00044365572315882877
Dry,Sesamum Indicum (Sesame) Seed Powder,13,0.00044365572315882877
Dry,Sea Water,13,0.00044365572315882877
Dry,Hydroxypropyl Cyclodextrin,13,0.00044365572315882877
Dry,Polyglyceryl-10 Laurate,13,0.00044365572315882877
Dry,Simmondsia Chinensis (Jojoba) Seed Extract,13,0.00044365572315882877
Dry,Saccharomyces Cerevisiae Extract,13,0.00044365572315882877
Dry,Glyceryl Stearate SE,13,0.00044365572315882877
Dry,Chlorhexidine Digluconate,12,0.00040952835983891885
Dry,Vitis Vinifera (Grape) Juice Extract,12,0.00040952835983891885
Dry,Paeonia Suffruticosa Root Extract,12,0.00040952835983891885
Dry,Portulaca Oleracea Extract,12,0.00040952835983891885
Dry,Ceramide Np,12,0.00040952835983891885
Dry,Dimethyl MEA,12,0.00040952835983891885
Dry,Glycine Soja (Soybean) Extract,12,0.00040952835983891885
Dry,Polyglyceryl-10 Stearate,12,0.00040952835983891885
Dry,Ricinus Communis (Castor) Seed Oil,12,0.00040952835983891885
Dry,Sodium Phytate*,12,0.00040952835983891885
Dry,Olea Europaea (Olive) Leaf Extract,12,0.00040952835983891885
Dry,Camelina Sativa Seed Oil,12,0.00040952835983891885
Dry,Propylene Glycol Dicaprate,12,0.00040952835983891885
Dry,Linolenic Acid,12,0.00040952835983891885
Dry,Solanum Melongena (Eggplant) Fruit Extract,12,0.00040952835983891885
Dry,Mandelic Acid,12,0.00040952835983891885
Dry,Ci 77891/Titanium Dioxide,12,0.00040952835983891885
Dry,Ceratonia Siliqua Gum,12,0.00040952835983891885
Dry,Arachidyl Alcohol,12,0.00040952835983891885
Dry,PEG-8,12,0.00040952835983891885
Dry,Glycine Soja (Soybean) Sterols,12,0.00040952835983891885
Dry,Sodium Acrylates Copolymer,12,0.00040952835983891885
Dry,Epigallocatechin Gallate,12,0.00040952835983891885
Dry,Echinacea Purpurea Root Extract,12,0.00040952835983891885
Dry,Ergothioneine,12,0.00040952835983891885
Dry,Ananas Sativus (Pineapple) Fruit Extract,12,0.00040952835983891885
Dry,Glyceryl Acrylate/Acrylic Acid Copolymer,12,0.00040952835983891885
Dry,Papain,12,0.00040952835983891885
Dry,Hexyl Laurate,12,0.00040952835983891885
Dry,Alanine,12,0.00040952835983891885
Dry,Myristyl Alcohol,11,0.00037540099651900893
Dry,Ethylhexyl Methoxycinnamate,11,0.00037540099651900893
Dry,Illite,11,0.00037540099651900893
Dry,Palmitoyl Pentapeptide-4,11,0.00037540099651900893
Dry,Calendula Officinalis Flower Extract,11,0.00037540099651900893
Dry,Polyglyceryl-4 Isostearate,11,0.00037540099651900893
Dry,Hydroxypropyl Methylcellulose,11,0.00037540099651900893
Dry,Perfluorodecalin,11,0.00037540099651900893
Dry,Galactoarabinan,11,0.00037540099651900893
Dry,Tetrasodium Edta,11,0.00037540099651900893
Dry,Dipalmitoyl Hydroxyproline,11,0.00037540099651900893
Dry,Mangifera Indica (Mango) Seed Butter,11,0.00037540099651900893
Dry,Beeswax,11,0.00037540099651900893
Dry,Lens Esculenta (Lentil) Fruit Extract,11,0.00037540099651900893
Dry,Polyglycerin-3,11,0.00037540099651900893
Dry,Trisiloxane,11,0.00037540099651900893
Dry,Farnesol,11,0.00037540099651900893
Dry,Cocos Nucifera (Coconut) Fruit Extract,11,0.00037540099651900893
Dry,Anhydroxylitol,11,0.00037540099651900893
Dry,Caramel,11,0.00037540099651900893
Dry,Glyceryl Polyacrylate,11,0.00037540099651900893
Dry,Polyglutamic Acid,11,0.00037540099651900893
Dry,Caprylyl Methicone,11,0.00037540099651900893
Dry,Iron Oxides,11,0.00037540099651900893
Dry,Behenic Acid,11,0.00037540099651900893
Dry,Coco-Glucoside,11,0.00037540099651900893
Dry,Ammonium Polyacryloyldimethyl Taurate,11,0.00037540099651900893
Dry,Royal Jelly Extract,11,0.00037540099651900893
Dry,Nelumbo Nucifera Flower Extract,11,0.00037540099651900893
Dry,Saccharomyces Lysate Extract,11,0.00037540099651900893
Dry,Hydrolyzed Vegetable Protein,11,0.00037540099651900893
Dry,Thioctic Acid,11,0.00037540099651900893
Dry,Lauric Acid,11,0.00037540099651900893
Dry,Menthoxypropanediol,11,0.00037540099651900893
Dry,Vitis Vinifera (Grape) Seed Extract,11,0.00037540099651900893
Dry,Citrus Aurantium Bergamia (Bergamot) Fruit Oil*,11,0.00037540099651900893
Dry,Argania Spinosa Kernel Oil,11,0.00037540099651900893
Dry,Tetrasodium Glutamate Diacetate,11,0.00037540099651900893
Dry,Ceramide 3,11,0.00037540099651900893
Dry,Diglycerin,11,0.00037540099651900893
Dry,Arachidyl Glucoside,11,0.00037540099651900893
Dry,Zinc Sulfate,11,0.00037540099651900893
Dry,Sorbitan Stearate,11,0.00037540099651900893
Dry,Cellulose,11,0.00037540099651900893
Dry,Crithmum Maritimum Extract,10,0.000341273633199099
Dry,Peg/Ppg-14/7 Dimethyl Ether,10,0.000341273633199099
Dry,Lavandula Angustifolia (Lavender) Oil*,10,0.000341273633199099
Dry,Camellia Oleifera Leaf Extract,10,0.000341273633199099
Dry,Visit the Dior boutique,10,0.000341273633199099
Dry,Camellia Japonica Seed Oil,10,0.000341273633199099
Dry,Tribehenin,10,0.000341273633199099
Dry,Moringa Oleifera Seed Oil,10,0.000341273633199099
Dry,Imperata Cylindrica Root Extract,10,0.000341273633199099
Dry,Potassium Phosphate,10,0.000341273633199099
Dry,Paraffin,10,0.000341273633199099
Dry,Madecassoside,10,0.000341273633199099
Dry,Benzophenone-4,10,0.000341273633199099
Dry,Acetyl Dipeptide-1 Cetyl Ester,10,0.000341273633199099
Dry,Micrococcus Lysate,10,0.000341273633199099
Dry,Hydrolyzed Silk,10,0.000341273633199099
Dry,Pelargonium Graveolens Flower Oil*,10,0.000341273633199099
Dry,Threonine,10,0.000341273633199099
Dry,Peg-6,10,0.000341273633199099
Dry,Sodium Sulfite,10,0.000341273633199099
Dry,Simethicone,10,0.000341273633199099
Dry,Saccharomyces Ferment Filtrate,10,0.000341273633199099
Dry,Anthemis Nobilis Flower Oil,10,0.000341273633199099
Dry,Rosa Damascena Flower Water,10,0.000341273633199099
Dry,Cocos Nucifera (Coconut) Water,10,0.000341273633199099
Dry,Yeast Extract,10,0.000341273633199099
Dry,Trimethylsiloxysilicate,10,0.000341273633199099
Dry,Tourmaline,10,0.000341273633199099
Dry,Macadamia Ternifolia Seed Oil,10,0.000341273633199099
Dry,Trihydroxystearin,10,0.000341273633199099
Dry,Coconut Alkanes,10,0.000341273633199099
Dry,Albizia Julibrissin Bark Extract,10,0.000341273633199099
Dry,Linum Usitatissimum (Linseed) Seed Oil,10,0.000341273633199099
Dry,Titanium Dioxide (Ci 77891).,10,0.000341273633199099
Dry,Mentha Piperita (Peppermint) Oil,10,0.000341273633199099
Dry,Peg/Ppg-18/18 Dimethicone,10,0.000341273633199099
Dry,Xylitylglucoside,10,0.000341273633199099
Dry,Rosa Damascena Flower Oil*,10,0.000341273633199099
Dry,Butylene Glycol Dicaprylate/Dicaprate,10,0.000341273633199099
Dry,Lonicera Japonica (Honeysuckle) Flower Extract,10,0.000341273633199099
Dry,Isopropyl Myristate,10,0.000341273633199099
Dry,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,10,0.000341273633199099
Dry,Ethylparaben,10,0.000341273633199099
Dry,Citrullus Lanatus (Watermelon) Fruit Extract,10,0.000341273633199099
Dry,Aloe Barbadensis Flower Extract,10,0.000341273633199099
Dry,Glycine Soja (Soybean) Protein,10,0.000341273633199099
Dry,Commiphora Mukul Resin Extract,10,0.000341273633199099
Dry,Cocamidopropyl Hydroxysultaine,10,0.000341273633199099
Dry,Propylparaben,10,0.000341273633199099
Dry,Dextrin Palmitate,10,0.000341273633199099
Dry,Artemisia Absinthium Extract,10,0.000341273633199099
Dry,Aluminum Starch Octenylsuccinate,10,0.000341273633199099
Dry,Molasses Extract/Saccharum Officinarum/Extrait De Melasse,9,0.00030714626987918915
Dry,Tocotrienols,9,0.00030714626987918915
Dry,Natto Gum,9,0.00030714626987918915
Dry,Theobroma Cacao (Cocoa) Extract,9,0.00030714626987918915
Dry,Superoxide Dismutase,9,0.00030714626987918915
Dry,Microcrystalline Cellulose,9,0.00030714626987918915
Dry,CI 77492,9,0.00030714626987918915
Dry,Sorbitan Laurate,9,0.00030714626987918915
Dry,CI 77891 (Titanium Dioxide),9,0.00030714626987918915
Dry,Hydrolyzed Jojoba Esters,9,0.00030714626987918915
Dry,Polyquaternium-7,9,0.00030714626987918915
Dry,Malic Acid,9,0.00030714626987918915
Dry,Perfluorohexane,9,0.00030714626987918915
Dry,Borago Officinalis Seed Oil,9,0.00030714626987918915
Dry,Hesperidin Methyl Chalcone,9,0.00030714626987918915
Dry,Pogostemon Cablin Oil,9,0.00030714626987918915
Dry,Hydroxyproline,9,0.00030714626987918915
Dry,Citrus Aurantifolia (Lime) Oil,9,0.00030714626987918915
Dry,Tetrahydrodiferuloylmethane,9,0.00030714626987918915
Dry,Sodium Phosphate,9,0.00030714626987918915
Dry,Hydrolyzed Sodium Hyaluronate,9,0.00030714626987918915
Dry,Manganese Sulfate,9,0.00030714626987918915
Dry,Titanium Dioxide (CI 77891).,9,0.00030714626987918915
Dry,Pisum Sativum (Pea) Extract,9,0.00030714626987918915
Dry,Hydrogenated Starch Hydrolysate,9,0.00030714626987918915
Dry,Lysine,9,0.00030714626987918915
Dry,Honey Extract,9,0.00030714626987918915
Dry,Sodium Stearoyl Glutamate,9,0.00030714626987918915
Dry,Citrus Aurantifolia (Lime) Peel Extract,9,0.00030714626987918915
Dry,Red 4 (Ci 14700),9,0.00030714626987918915
Dry,Sorbitan Sesquioleate,9,0.00030714626987918915
